id,comicsId
229,8958
229,8959
229,8960
229,8961
198,12723
198,6904
198,6578
198,6588
198,16906
198,16889
198,51335
198,67657
198,61334
198,61932
198,7307
198,7325
198,7084
198,7505
198,7506
198,7508
198,7509
198,7511
198,7512
198,7637
1423,15884
1423,15993
1423,16177
1423,16575
1423,23862
13605,75833
13605,75834
13605,75835
11354,55840
11354,53380
11354,40417
11354,36939
11354,37570
11354,54800
11354,59698
11354,59606
11354,59607
11354,59608
11354,59609
11354,59610
11354,59611
11354,40775
11354,40776
11354,40780
11354,40773
11354,71254
11354,71255
11354,71256
13027,72939
13027,72954
13027,63223
13027,61354
13027,61355
13027,61356
13027,61357
13027,67000
13027,67715
13027,67716
13027,67717
13027,67718
13027,67719
13027,67720
13027,71373
13027,65060
13027,65450
13027,66535
13027,66831
13027,67316
12708,52073
12708,55058
12708,53313
12708,63844
12708,52433
8881,24235
8881,24268
8881,69493
8881,18153
3853,53782
3853,53785
3853,36921
3853,41186
3853,41239
3853,36923
3853,36922
3853,36920
3853,36919
3853,36917
3853,36916
3853,36918
3853,38291
3853,71972
3853,19914
3853,10128
3853,47824
3853,42254
3853,32007
3853,46364
12299,46885
12299,46888
12299,46891
12299,46892
12299,46893
3312,12148
1832,17743
1832,17744
1832,17745
1832,17746
1832,17747
1832,12689
1832,12691
1832,12692
1832,12693
1832,12694
1832,12695
1832,12696
1832,12697
1832,12698
1832,12699
1832,12700
1832,12702
1832,12703
1832,12704
1832,12705
6435,19578
8127,27741
8127,27742
8127,64149
2120,6809
2120,12627
2120,12628
2120,40998
2120,16315
2120,16274
2120,1056
2120,9236
2120,9237
2120,9238
2120,9239
2120,9240
2120,9241
2120,9242
2120,9243
2120,65569
2120,55144
2120,65367
2120,14673
2120,28830
6126,18388
6126,18389
6126,18390
6126,18391
2816,7789
8429,556
8429,2120
8429,2230
8429,2343
8429,2481
8429,2482
8429,3041
8429,3210
8429,3939
8429,4175
8429,1550
8429,17702
8429,17709
8429,16523
8429,21840
8429,17249
8429,17385
8429,17629
8429,20868
8429,21003
1947,13209
1947,10169
1947,10171
1947,10016
1947,10027
1947,10036
1947,10054
1947,14662
1947,14664
1947,14666
1947,14682
10592,31205
10592,30138
10592,30126
10592,30129
10592,30121
10592,30154
10592,30155
10592,33889
10592,34918
10592,33871
10592,33879
10592,36556
10592,33392
10592,29785
10592,31608
10592,31610
10592,32305
10592,36112
10592,39416
5829,17845
167,21334
167,36747
167,20996
167,47648
167,24165
167,26094
167,26095
167,28887
167,26527
167,26682
167,1084
167,12394
167,12395
167,12396
167,12397
5936,59842
5936,18154
13304,4749
13304,3418
13304,3533
13304,57074
6251,16218
6251,18776
6251,18777
6251,18778
8324,31489
8324,25919
8324,30278
8324,33018
12341,53123
12341,51451
12341,56798
12341,51620
12341,51622
12341,51623
12341,51637
12341,54742
12341,58405
12341,58716
12341,58717
12341,58718
12341,62001
12341,58407
12341,58408
12341,58409
12341,58723
12341,59834
12341,58726
12341,57725
13235,67764
13235,72362
13235,67319
13235,67320
13235,67321
13235,67322
13235,67323
13235,69334
13235,73420
13235,73421
13235,74044
13235,74045
13235,74046
13235,74047
13235,74048
13235,74049
13235,73863
13235,61709
13235,61710
13235,61711
12482,52381
12482,52384
12482,52386
3353,12166
3353,3633
7235,20741
7235,29271
7235,28889
3817,10092
3817,10093
13228,68332
13228,60722
12742,56003
7550,30132
7550,30133
7550,30134
5407,7086
5407,7097
5407,3965
5407,17465
5407,1243
5407,15456
5407,17007
5407,17024
5407,17041
5407,16927
5407,16929
5407,16932
5407,16933
5407,11399
5407,11410
5407,11438
5407,18606
5407,18607
5407,18609
5407,18613
12745,56322
12745,59623
12745,71334
13095,12749
13095,63336
3337,20605
3337,20606
3337,29185
3337,29186
3337,71533
3337,15174
3337,67549
3337,13692
3337,12151
3337,4802
5145,16521
5145,54698
12377,51512
12377,50976
12377,51055
12377,51155
12377,46010
12377,48831
12377,48832
12377,48842
1300,29317
1300,29318
1300,12710
1300,62786
1300,60576
1300,20316
1300,5786
1300,41064
1300,46088
1300,8658
1300,48285
1300,5589
1300,16340
1300,16329
1300,16330
1300,16331
1300,19886
1300,43033
1300,10053
1300,10054
946,6603
946,6614
946,6643
946,6644
946,6648
946,6650
946,6651
946,6654
946,6655
946,6656
946,6666
946,6667
946,6677
946,6683
946,6686
946,6697
946,16896
946,17509
946,7010
946,7015
6747,19994
6747,19995
6747,19996
6747,19997
6747,19998
6747,19999
6747,20000
6747,20001
6747,20003
6747,20004
5315,16740
1256,23247
1256,7317
1256,6954
1256,43377
1256,7481
1256,7482
1256,7483
1256,7484
1256,7488
1256,7489
1256,7490
1256,7893
1256,7904
1256,7915
1256,7851
1256,7854
1256,7855
1256,7858
1256,7861
1256,7862
8524,54215
8524,54217
12506,53771
12506,53908
12506,53909
12506,53910
12506,53911
12506,53912
12506,53913
5928,65953
5928,54217
5928,18119
7934,12626
7934,24042
4104,23180
4104,17751
4104,17756
4104,17757
4104,17758
4104,17759
4104,17760
4104,17761
4104,17547
4104,17548
4104,1098
4104,7836
4104,7841
4104,7842
4104,7843
4104,7844
4104,7845
4104,5705
4104,5453
4104,13426
433,23180
433,27557
433,27558
433,15897
433,64399
433,5414
433,13426
433,21862
433,21863
433,15807
433,21864
433,16206
433,6338
433,13441
433,15825
433,21866
433,16126
433,16477
433,16478
433,20648
12575,53990
788,39019
788,38716
788,39018
788,40882
788,35505
788,38461
788,630
788,693
788,592
788,615
788,809
788,894
788,79
788,1482
788,1567
788,1656
788,1750
788,1856
788,2019
788,2124
12625,60476
12625,68427
12625,54115
12625,54116
12625,54117
12625,54118
12625,54119
12625,54130
12625,54131
12625,54132
12625,54133
12625,54134
10572,32686
1239,50919
1239,50920
1239,5060
1239,17467
1239,2219
1239,11031
1239,11032
1239,70271
1606,5060
1606,17467
1606,11096
26,54877
26,54912
26,37281
26,37282
26,37255
26,6930
26,2215
26,62749
26,62750
26,62751
26,62752
26,2005
26,61848
26,17860
26,4695
26,934
26,39
26,1437
26,1531
26,1627
8128,1155
8128,2211
8128,18802
8128,18803
8128,18804
8128,18805
12921,42760
12921,56592
12921,71898
12921,46015
12921,46016
12921,46017
12921,67343
12921,68599
12921,68600
12921,68602
12921,68596
12921,56939
12921,63750
12921,62833
12921,63097
12921,63858
12921,40631
12921,70329
12921,67585
12921,64289
10097,57726
10097,26771
13052,72959
13052,67699
13052,67701
13052,67702
13052,67703
13052,67704
13052,71374
13052,62827
13052,65080
13052,62838
13052,62839
13052,63200
13052,63759
13052,64286
13052,65096
13052,65097
13052,65299
13052,65300
13052,65716
13052,46633
12489,55316
12489,64367
12489,63449
12489,67983
12489,67984
12489,75452
12489,65119
12489,68397
12489,63961
12489,67341
12489,68583
12489,68584
12489,68586
12489,68580
12489,73415
12489,65080
12489,65288
12489,66284
12489,57009
12489,57487
727,13516
727,3411
5001,15911
5044,48279
5044,28769
5044,21562
5044,56652
5044,15905
5044,6014
5044,20583
5044,62788
5044,27513
5044,41342
5044,974
5044,975
5044,25125
5044,4091
5044,39421
5044,17320
5044,39432
5044,13112
5044,25206
5044,21629
6589,19799
13093,8010
13093,63314
13093,12906
13093,12917
13093,12928
13093,12939
13093,12950
13093,12961
13093,12972
13093,12983
13093,13006
13093,13094
13093,13117
13093,13150
13093,13252
13093,8687
13093,17296
13093,15906
13093,3033
13093,67096
1548,23245
1548,23256
1548,23267
1548,23278
1548,23279
1548,23280
1548,23281
1548,23282
1548,6804
1548,6827
1548,6849
1548,6872
1548,6878
1548,6884
1548,6885
1548,6886
1548,6887
1548,6896
1548,6903
1548,6915
1847,6603
1847,6970
1847,7076
1847,7638
1847,17886
1847,3078
1847,20376
1847,20413
1847,2524
1847,13044
1847,13045
1847,23302
1847,67097
1847,66627
1847,71124
1847,9076
1847,9391
1847,2218
1847,4092
1847,19725
13299,67140
13299,68619
13299,68740
13299,68747
13299,68748
13299,71841
13299,71842
13299,67028
13299,69373
13299,69374
13299,69375
13299,69376
13299,69372
3843,10123
3843,10124
3843,10131
3843,67549
11280,38645
11280,38632
11280,37919
620,360
620,1303
620,8679
620,8680
620,8681
620,8684
620,8686
620,8565
620,64027
620,64028
620,64029
7330,21094
1453,12566
1453,7881
1453,7899
1453,7903
1453,21145
1453,21142
1453,21143
1453,21144
1453,8865
1453,8866
1453,8835
1453,8836
1453,8837
1453,8838
1453,8839
1453,8841
1453,8842
1453,8843
1453,8846
1453,3172
947,12555
947,12566
947,7849
947,7860
947,7871
947,7882
947,7893
947,7904
947,7915
947,7922
947,7923
947,7850
947,36216
947,39708
947,56574
947,36071
947,21150
947,21151
947,21152
947,21153
12565,53987
519,17702
519,17709
519,17710
519,17711
519,17712
519,17713
519,17714
519,17706
519,17707
519,394
519,48605
519,8523
519,8524
519,8525
519,8526
519,8527
519,53313
519,50233
519,57439
519,47642
12620,54089
517,320
517,6625
517,6642
517,6644
517,7083
517,5368
517,7637
517,17882
517,73582
517,71593
517,41342
517,21087
517,21088
517,21089
517,21090
517,21091
517,21093
517,21094
517,21095
517,62159
1942,6792
1942,13208
1942,1404
4593,498
4593,682
4593,1328
4593,721
4593,530
4593,1548
4593,4755
4593,5962
4593,20778
4593,3353
4593,2203
4593,2432
4593,2433
4593,3014
4593,20954
4593,6307
4593,27418
4593,29523
4593,24132
4593,25180
184,29317
184,29318
184,53306
184,60533
184,55255
184,16893
184,48377
184,56322
184,41686
184,20946
184,37445
184,37881
184,37882
184,20600
184,20601
184,5786
184,39445
184,25125
184,48285
184,47774
12516,17762
12516,17763
12516,17752
12516,17753
12516,17754
12516,65429
12516,73916
12516,64769
12516,73538
12516,19872
12516,60449
12516,68970
12516,15517
12516,75203
12516,64713
12516,67113
12516,64931
12516,62188
12516,62189
12516,62178
5125,29317
5125,29318
5125,53306
5125,6619
5125,6632
5125,17762
5125,17763
5125,17752
5125,17753
5125,17754
5125,40405
5125,40410
5125,40406
5125,40404
5125,40409
5125,40400
5125,40407
5125,7165
5125,7166
5125,7167
2711,6933
3655,20247
3655,8635
3655,28783
3655,47169
13066,63223
13066,65064
13066,58697
13066,67348
13066,68667
13066,68668
13066,68669
13066,73197
13066,73199
13066,73200
13066,73201
12737,57930
12737,59698
12737,62637
12737,71473
12737,73198
12737,57361
12737,57363
12737,53420
12737,57359
12737,53332
12737,57362
12737,53333
12737,55246
12737,57364
12737,53335
12737,57365
12737,57776
12737,57367
12737,57368
12737,57369
7303,21080
4186,8554
4186,8558
4186,4241
4186,10101
3449,10174
3449,10101
3449,10338
1087,17368
1087,21285
1087,4105
1087,5784
5173,16615
5173,21889
5173,21898
12338,48354
12338,50792
12338,48355
12338,48356
12338,48357
12338,48358
12338,48412
12338,48413
12338,48414
12338,48251
12338,48252
12338,46179
12338,46180
12338,46181
12338,46182
12338,46183
12338,48006
12338,48399
12338,60751
12338,70149
2553,1586
2553,11509
1240,6568
1240,6606
1240,6761
1240,16827
1240,6956
1240,6957
1240,6958
1240,6962
1240,7011
1240,7012
1240,7016
1240,7055
1240,7096
1240,7098
1240,7099
1240,7100
1240,7101
1240,7102
1240,7103
1240,7104
7413,55899
7413,56019
7413,56020
7413,56021
7413,21502
7413,23739
7413,24403
7413,24405
7413,24406
7413,35521
7413,30196
7413,24821
7413,24822
7413,24823
7413,66265
7413,67725
7413,67950
7413,23004
7413,24847
7413,62819
7667,62963
7938,38718
3553,11003
2259,7176
2259,7181
2259,6932
2259,17842
2259,7739
2259,20223
2259,20234
2259,8701
2259,19861
2259,10339
2259,11003
2259,11005
2259,11732
2259,11733
2259,11734
2259,16675
2259,17940
2259,12359
5249,28870
5249,24053
5249,24252
5249,26242
5249,26243
5249,23686
5249,24605
5249,24265
5249,46222
5249,5199
5249,5360
5249,5628
5249,5775
5249,5938
5249,6076
5249,6210
5249,13456
5249,15840
5249,15950
5249,16135
5255,21798
5255,16236
13599,73297
13599,73298
13599,73299
13599,73300
905,21280
905,4298
905,4773
905,21080
905,15977
905,29917
905,29920
905,3555
905,17298
905,4201
905,1886
905,26106
905,21450
905,21827
905,22424
905,23031
905,23862
905,23155
905,23641
905,23800
3227,21095
3227,62159
3227,22420
3227,65937
3227,19773
3227,74444
3227,74445
3227,74446
3227,74447
3227,74448
3227,34258
3227,17131
3227,15397
3227,18601
3227,18602
3227,18511
3227,12136
3227,17482
6076,18343
4795,47491
4795,59115
4795,15204
4795,18415
4108,17761
4108,7845
4108,5705
4108,5453
4108,18299
9587,53429
9587,53430
9587,52556
3796,53425
3796,53426
3796,53427
3796,5368
3796,20224
3796,20225
3796,20226
3796,20227
3796,20228
3796,20229
3796,20230
3796,20231
3796,20232
3796,20233
3796,20235
3796,20236
3796,20237
3796,20238
3796,20239
3796,20240
2277,7217
2277,7218
2277,11777
3197,63315
3197,20344
3197,16031
3197,20748
3197,21123
3197,21116
3197,20740
3197,17471
3197,10443
3197,10445
3197,10446
3197,10447
3197,10448
3197,10449
3197,10452
3197,10444
3197,3218
1249,17701
1249,6836
1249,6837
1249,6844
1249,6845
1249,6846
1249,6847
1249,7385
1249,7386
1249,7387
1249,7388
1249,7389
1249,7390
1249,7391
1249,7392
1249,7454
1249,59302
1249,59305
1249,59306
1249,59307
12569,53988
1237,6599
1237,6611
1237,7018
1237,7020
1237,7047
1237,7048
1237,7073
1237,6944
1237,1034
1237,17856
1237,4454
1237,7616
1237,7624
1237,7639
1237,7640
1237,8039
1237,20451
1237,20353
1237,20354
1237,20355
12999,49017
12999,64242
12999,64518
12999,64608
12999,64969
12999,65057
12999,65266
12999,65900
12999,66485
12999,66532
12999,66756
12999,67840
12999,67841
12999,67842
12999,67843
12999,67844
12999,67845
12999,67838
12999,71701
12999,68325
11965,61870
11965,46062
11965,46064
11965,47094
11965,47709
11965,46065
11965,46066
11965,47093
11965,46067
11965,46068
11965,46069
11965,46070
11965,46071
11965,46072
11965,46073
11965,46074
11965,46075
11965,47554
11965,46076
11965,46078
12983,45762
12983,43488
12983,30885
12983,30093
12983,49846
12983,47911
12983,55253
12983,55254
12983,45799
12983,55255
12983,56459
12983,56469
12983,56495
12983,55304
12983,55305
12983,55308
12983,51315
12983,45810
12983,55309
12983,51316
8947,29242
12368,48981
12368,49014
12368,61519
12368,60158
12368,73414
12368,63956
12368,71478
12368,55578
12368,49193
12368,55576
12368,55575
12368,55577
12368,55579
12368,55580
12368,55581
12368,55582
12368,49083
12368,55583
12368,49084
12368,55584
13046,71374
13046,64804
13046,65071
13046,65280
13046,65906
13046,66199
13046,66494
13046,66774
13046,67338
13046,61286
13046,61287
13046,65284
13046,65562
13046,66100
13046,66414
13046,71829
13046,71830
13046,71831
13046,68747
13046,68748
928,70592
928,73147
928,73148
928,73150
928,73151
928,73152
928,7441
928,65451
928,12811
928,58266
928,8490
928,8491
928,57439
928,5453
928,53016
928,60694
928,66694
928,10517
928,18930
928,18931
5126,7317
5126,7318
5126,7352
5126,7353
5126,33594
5126,16225
5126,39421
5126,16645
7783,23302
7783,27761
7783,27762
12559,68427
12559,53985
4732,37283
4732,942
4732,943
4732,12828
4732,12777
4732,12779
4732,12780
4732,12781
4732,12784
4732,12785
4732,12786
4732,20053
4732,15531
4732,15532
4732,15533
4732,15534
4732,15535
4732,15536
4732,15537
4732,15539
12659,54494
12659,54495
12659,54496
8178,1357
8178,607
8178,46278
8178,905
8178,35
8178,1432
8178,1528
8178,1687
8178,1786
8178,1894
8178,2046
8178,5513
8178,31130
8178,29619
8178,4066
8178,47807
8178,27155
8178,32877
8178,24004
8178,24210
480,43488
480,45821
480,45822
480,29219
480,5844
480,7354
480,17851
480,7407
480,7463
480,4450
480,6341
480,23145
480,6450
480,30389
480,63169
480,63176
480,63682
480,64276
480,64606
480,64902
13061,66184
13061,73009
13061,73014
13061,73016
13061,71037
13061,66561
13061,66872
13061,67580
13061,70079
13061,70080
13061,63806
13061,63871
13061,64289
12777,60037
12777,67308
12777,66486
12777,60032
12777,56293
12777,57039
12777,57040
12777,57041
12777,57462
12777,57042
12777,58095
12777,57043
12777,57044
12777,57045
12777,57046
12777,57050
12777,57051
12777,73015
12777,62649
12777,70076
6138,18401
3595,23001
3595,23740
3595,23930
3595,25441
3595,25442
3595,49361
3595,12209
12411,49520
12411,49524
12411,49528
12411,49532
12411,49535
12411,53529
12411,54907
12411,56586
12411,56588
12411,71898
12411,51855
12411,54743
12411,53693
12411,51856
12411,53694
12411,51857
12411,51858
12411,53696
12411,49893
12411,49892
542,5451
542,14953
542,14956
542,627
542,657
542,687
542,717
542,600
542,538
542,759
542,787
542,876
542,899
542,12
542,13
542,1416
542,1515
542,1665
542,1759
542,1760
6656,19842
4283,6950
4283,942
4283,943
4283,12845
4283,1271
4283,10921
4283,10933
4283,1102
4283,18771
4283,15703
4283,15704
4283,15707
4283,15715
4283,15716
4283,2982
4283,1020
4283,2557
4283,3060
4283,3155
4283,3422
4511,5589
4511,16337
4511,16338
4511,16339
4511,16340
4511,13957
4511,13958
4511,13959
4511,13960
4511,13961
4511,13962
4511,13963
4511,13964
4511,13965
4511,13968
4511,1125
4406,51277
4831,15391
8801,13968
13487,73229
13487,73230
13487,10310
13487,10314
13487,10315
13487,10316
13487,10317
13487,10318
13487,3106
13487,5630
13528,71957
21,15609
21,15620
21,15631
21,15642
21,15653
21,15664
21,15675
21,15686
21,953
21,4844
21,28765
21,70414
21,70405
21,14535
21,14536
21,14537
21,4129
21,6345
21,1473
21,1653
8926,37381
8926,21442
8926,22609
8926,29175
8926,25817
8926,25821
8926,23854
9086,53496
9086,51781
4832,15391
431,29317
431,29318
431,60533
431,21422
431,5844
431,41019
431,47985
431,7354
431,7404
431,20946
431,56652
431,20579
431,20136
431,20138
431,20148
431,20149
431,20151
431,20152
431,20155
431,20156
4505,13941
10976,41154
10976,40144
10976,41328
10976,33597
10976,33604
10976,29370
10976,40923
10976,40751
9551,28726
9551,28737
9551,28745
9551,28746
9551,28747
9551,28748
9551,28749
9551,28750
9551,23237
9551,33256
9551,29936
9551,22852
9551,22853
9551,22850
9551,22851
9551,29389
9551,1631
9551,1726
9551,1833
9551,1944
6080,19822
6080,19825
6080,19831
6080,66065
6080,22174
6080,22175
6080,22176
6080,22177
6080,22178
6080,53453
6080,59565
6080,37591
6080,32631
6080,38999
6080,18349
6080,18350
4792,6777
4792,6781
4792,6786
4792,41403
4792,49676
4792,49677
4792,65335
4792,15195
4792,62855
4792,60464
4792,12002
1066,20741
1066,6325
1066,16544
1066,6788
1066,16903
1066,17490
1066,17501
1066,17512
1066,17523
1066,17534
1066,17545
1066,17556
1066,17567
1066,17573
1066,17491
1066,17492
1066,17493
1066,17494
1066,17495
1066,17496
6102,18377
8744,31234
8744,21356
1009,73667
1009,73668
1009,3573
1009,2552
1009,75664
1009,75665
1009,75666
1009,75667
1009,62808
1009,62809
1009,62810
1009,62811
12510,53784
5970,18190
4567,17541
4567,20614
4567,58837
4567,14120
4567,21258
4567,21403
4567,21576
4567,21771
7957,24247
7957,30892
7957,30724
7957,30725
7957,30726
7957,30727
7957,29940
7957,28840
7957,28844
10060,27272
10060,27321
10060,27358
13103,71951
13103,71952
13103,71953
13103,62820
13103,62821
13103,62932
13103,63702
13103,64209
13103,64382
13103,64907
13103,65072
13103,65073
13103,65907
13103,66280
13103,67343
13103,68599
13103,68600
13103,68602
13103,63617
13103,71028
9355,29917
9355,29920
9355,25354
9355,28791
9355,22431
9355,23641
9355,23800
9355,23992
9355,24198
9355,26119
9355,26120
9355,30496
9355,26497
9355,23710
9355,26772
11041,40923
11947,40762
11151,31663
13223,64602
6091,18372
3714,10032
2325,17731
2325,17732
2325,17733
2325,17734
2325,7267
2325,8349
2325,8353
2325,8481
2325,20249
2325,20250
2325,20251
2325,20252
2325,20253
2325,20254
2325,20255
2325,20257
2325,22803
2325,22804
2325,22805
2325,9280
12582,53992
9999,36747
9999,27454
9999,41592
9999,29775
9999,48457
9999,48458
6562,21090
6562,21092
6562,21093
6562,21094
6562,19773
713,61210
713,6450
713,4338
713,62652
713,62764
713,64732
713,1748
713,54483
713,54484
713,54486
713,54487
713,61720
713,5850
713,4784
713,3046
713,3150
713,3372
713,3486
713,3897
713,4211
12462,51283
12462,55297
12462,51295
12462,51297
12462,55078
12462,51299
12462,51300
12462,51301
12462,51303
12462,67767
12462,71046
12462,51571
12462,58678
12462,51605
12462,62819
12462,60981
12462,62934
12462,51898
12462,51900
12462,51901
6425,19567
240,17703
240,17704
240,38318
240,38319
240,39329
240,12810
240,41197
240,41207
240,41206
240,16582
240,21860
240,17278
240,17412
240,17649
240,21065
240,2469
240,3032
240,636
240,713
240,812
12768,73799
12768,73800
12768,52467
12769,73799
12769,73800
12769,52467
5111,21549
5111,21744
5111,16506
5111,21778
2534,8381
2534,8382
2534,8383
5247,16230
500,2343
500,2481
500,2482
500,30885
500,24355
500,60510
500,22294
500,22501
500,22903
500,23107
500,23604
500,23763
500,35501
500,22344
500,22372
500,23642
500,24199
500,28288
500,16667
500,4110
13449,6947
13449,6948
13449,6949
13449,36651
13449,36654
13449,36652
13449,36653
13449,7478
13449,7377
13449,7378
13449,7379
13449,7381
13449,7382
13449,7383
13449,1042
13449,1043
13449,71605
13449,12816
13449,12768
13449,22826
122,1115
122,1045
12371,55094
12371,55095
12371,56383
12371,55093
12371,56276
12371,56407
12371,56408
12371,57649
12371,57850
12371,56406
12371,56768
12371,56409
12371,56410
12371,56411
12371,56413
12371,56455
12371,63833
12371,64205
12371,64609
12371,64883
8871,22570
8871,22987
8871,23163
12811,62580
12811,58517
10132,27053
10132,27961
7971,130
7971,1607
7971,1210
7971,13906
11904,47465
11904,39395
11904,42671
11904,42676
11904,42672
11904,42678
11904,58347
11904,53313
11904,42689
11904,48724
11904,53310
11904,42666
11904,42665
11904,47145
11904,46644
11904,46646
11904,48691
11904,50964
11904,51048
11904,52939
10092,36216
10092,39708
10092,28112
10092,27962
10092,28958
1379,6001
1379,16207
1238,2005
1238,8491
1238,33594
1238,4208
1238,25114
1238,8768
1238,8772
1238,8774
1238,8775
1238,10113
1238,10131
1238,19788
1238,2111
1238,39996
1238,17468
1238,39530
1238,39531
1238,1192
1238,67549
1238,11333
9220,73227
9220,28824
9220,48298
9220,65968
9220,22965
9220,22966
9220,22962
9220,22963
9220,22964
9220,28958
9220,27965
9325,30283
9325,50980
9325,51064
9325,51511
9325,51512
9325,27814
9325,34286
9325,48286
9325,29157
9325,24826
9325,38645
9325,38632
9325,60490
11586,43544
11586,43545
11586,45717
11586,46448
11586,47610
11586,40481
11434,49846
11434,67632
11434,67634
11434,55330
11434,55332
11434,55334
11434,51374
11434,55329
11434,51378
11434,57205
11434,51379
11434,55910
11434,57206
11434,51380
11434,51381
11434,53059
11434,51376
11434,51377
11434,51382
11434,51384
13224,72954
13224,66535
13224,66831
13224,67316
13224,67905
13224,67907
13224,67042
13224,67560
13224,69625
13224,69627
13224,69628
13224,69629
8194,24348
8307,60496
13079,71795
13079,71796
13079,71797
13079,71798
13079,71799
333,7050
333,1357
333,7622
333,7638
333,8002
333,8003
333,8135
333,17318
333,20451
333,20455
333,20456
333,20457
333,20458
333,20459
333,20419
333,20420
333,20421
333,20422
333,20423
333,20424
13050,60932
13050,60933
13050,60934
13050,65268
13050,66534
13050,71374
13050,66833
13050,67325
13050,67326
13050,68099
13050,68100
13050,67347
13050,73196
13050,66913
13050,67350
3985,57430
3985,57386
3985,57387
3985,57388
3985,57389
3985,57392
3985,67885
3985,60555
3985,67941
3985,59915
3985,68665
3985,52405
3985,52427
3985,53087
3985,10897
3985,54554
3985,54555
3985,54556
3985,54557
3985,54957
13572,69597
13572,69599
13572,71445
13572,71446
13572,71447
13572,71448
13572,69600
11851,63866
11851,63982
11851,65306
11851,65928
11851,66294
11851,66557
11851,66922
11851,67557
11851,69595
11851,69596
11851,69598
11851,44451
11851,44455
11851,45686
11851,46801
11851,46803
11851,46804
11851,46805
11851,46806
11851,46807
5635,38524
5635,38523
5635,28769
5635,51516
5635,31263
5635,27643
5635,65123
5635,21789
5635,22359
5635,22549
5635,22961
5635,23152
5635,23639
5635,73860
5635,25283
5635,66037
5635,66362
5635,68788
5635,46228
5635,51808
10913,41703
13080,64389
13080,67348
13080,68667
13080,68668
13080,68669
13080,63797
13080,63870
13080,64269
13080,64550
13080,64834
13080,62793
12656,52671
12656,65336
12656,54453
12656,54454
12656,54455
12656,54456
12656,54457
12656,54458
12656,54634
12656,54635
12656,54636
12656,54637
12656,54646
12656,54647
12656,54648
12656,54649
12656,54650
12656,54651
12656,54652
12656,54653
10049,28621
10049,51709
10049,51711
10049,29760
10049,28875
10049,29357
10049,30856
10049,30853
1534,16841
1534,16849
1534,16657
1534,11016
1534,11129
1534,11162
1534,11127
1534,11137
5351,16834
914,7382
914,1043
914,16874
914,19863
914,5262
914,5435
914,5984
914,10167
914,10183
914,10019
914,10021
914,10023
914,10024
914,10025
914,10028
914,10050
914,10063
914,10081
914,3048
914,2825
13229,60722
12774,57911
12774,57179
12774,57178
12774,57181
12774,57183
12774,57184
12774,57185
12774,57186
7926,53529
7926,23996
7926,60481
7926,50731
7926,27050
832,71052
832,16471
832,21184
832,21334
832,21758
832,47081
832,32350
832,24798
832,21569
832,23624
832,32692
832,43801
832,46038
832,68139
832,68143
832,68148
832,68150
832,68152
832,24191
832,24976
350,66978
350,66979
350,66980
350,66981
350,37260
350,37261
350,37262
350,37263
350,37255
350,393
350,456
350,616
350,677
350,613
350,572
350,790
350,866
350,67
350,1465
350,1558
11385,37258
11385,37255
11372,37279
11372,37280
11372,37281
11372,37282
11372,37283
11372,37257
11372,37259
11372,37255
11372,10555
11373,37259
11373,37255
5992,18253
5992,2539
12246,22372
12246,55089
146,57814
146,23264
146,6579
146,60547
146,61931
146,6961
146,6976
146,6943
146,41019
146,66755
146,45890
146,51463
146,60897
146,7543
146,7545
146,20540
146,307
146,371
146,8014
146,8015
4833,59711
4833,62270
4833,15391
4833,65135
8698,51399
8698,64146
8698,37312
8698,46972
8698,46744
8698,48230
8698,44405
8698,45630
8698,46745
8698,46746
8698,46973
8698,46974
8698,46975
8698,46976
8698,46977
8698,48257
8698,48258
8698,48259
8698,48260
8698,48261
1029,17486
1029,5196
1029,5357
1029,5625
1029,5773
2340,7281
2340,47633
2340,16874
1217,6983
1217,6984
1217,6985
1217,6987
1217,6988
1217,6989
1217,6990
1217,6991
1217,7034
1217,1097
1217,55878
1217,40979
1217,55
1217,63338
1217,63341
1217,20743
1217,15915
1217,64875
1217,64874
1217,64872
3884,10161
3884,6156
6587,19796
6587,19797
6587,19802
6587,19820
6587,19821
6587,19838
754,1216
754,3526
3815,10092
13255,31211
13255,31210
13255,49112
13255,49114
13255,49178
10003,31219
10003,31221
10003,31222
10003,31224
10003,31227
10003,28689
10003,28690
10003,27641
10003,27642
10003,27643
10003,42910
10003,49110
10003,49111
10003,49113
10003,38582
10003,38579
10003,38581
10003,38577
10003,29824
10003,30759
2057,6676
3402,12667
3402,6937
3402,18356
1156,35503
1156,40025
1156,61350
1156,61351
1156,52982
1156,61352
1156,61353
1156,61354
1156,61355
1156,61356
1156,61357
1156,61358
1156,61359
1156,61360
1156,61361
1156,61362
1156,61363
1156,61371
1156,61372
1156,66828
10612,32786
10612,36933
10612,40708
10612,38207
10612,32811
13072,73397
13072,62724
13072,46412
13072,23797
13072,24193
13072,65839
13072,62722
13072,62723
13072,62847
13072,62848
13072,63206
13072,63267
13072,63806
13072,63871
13072,64289
13072,64567
13072,64566
13072,64835
13072,64958
13072,65315
8061,22568
8061,22289
8061,22290
8061,22496
8061,22902
8061,23962
8061,25366
8061,29821
8061,25367
8061,25368
8061,29911
8061,25369
8061,25370
8061,32781
8061,26871
8061,28714
8061,28115
8061,22977
8061,23797
8061,24193
2071,6718
2071,6931
2071,17844
2071,17886
2071,20565
2071,20566
2071,20567
2071,20568
