id,seriesId
581,838
581,13911
581,2375
581,8086
581,7202
3453,2053
3453,6689
7344,4776
7344,3443
7344,3442
9573,16452
9573,12965
9573,12115
9573,16542
9573,26239
1329,24013
1329,1807
1329,2281
1329,13800
1329,13795
1329,4941
1329,13798
1329,13801
1329,1166
1329,55
1329,56
1329,163
1329,138
1329,3653
1329,2262
1058,2246
1058,1150
1058,999
2363,23025
2363,3751
2363,2002
2363,3745
2363,3743
2363,23621
2363,465
2363,1308
2363,2021
2363,2983
2363,3723
2363,2039
2363,3719
2363,16385
2363,2055
2363,25846
2363,2075
2363,2258
2363,3655
2363,3630
607,18621
607,18750
607,20681
607,23263
607,21683
607,2005
607,22562
607,556
607,1193
607,711
607,19780
607,433
607,1321
607,20900
12645,20196
12645,20200
12645,20209
12645,20213
7431,21168
7431,8884
7431,5214
7431,26425
7431,9962
12805,21119
12512,20106
12512,20161
4550,479
4550,10193
4550,3860
4550,6990
4550,8842
4550,926
4550,4909
4550,2517
4550,4528
4550,2525
4550,886
4550,23467
4550,2262
4550,8686
2276,1991
2276,2005
3609,2011
3609,2098
3609,3633
2740,1996
6611,3719
7236,3884
3998,1995
3998,2123
3998,1812
3998,2258
3998,2265
3998,24105
3998,19812
3998,22065
1821,2984
1821,1991
1821,94
1821,1996
1821,1598
1821,3745
1821,3743
1821,3740
1821,2121
1821,2013
1821,6043
1821,2021
1821,2029
1821,2572
1821,3723
1821,1678
1821,25870
1821,3719
1821,2045
1821,2046
764,26963
764,26710
764,25798
764,26394
764,716
764,20708
764,1231
764,2060
764,770
764,1281
764,2288
764,1478
764,869
764,2093
764,22471
13279,16280
13279,24096
13279,24770
11959,16280
11959,21272
11959,19421
11959,18273
1703,1506
1703,189
1703,1494
1703,222
1703,2300
1703,2079
4412,5376
4412,7206
4412,7826
4412,8765
4412,8027
4412,5795
4412,6029
4412,7492
4412,8955
4412,8029
4412,6854
4412,5081
4412,8963
4412,6628
4412,8031
4412,6241
4412,10332
4412,5224
4412,7247
4412,8973
9550,26335
9550,13082
9550,13540
9550,20613
9550,21488
9550,20097
9550,20098
9550,24740
9550,19401
9550,19083
9550,9895
9550,18995
9550,19072
9550,19449
9550,19453
9550,20364
9550,19455
9550,13330
9550,23403
9550,12972
884,826
884,1392
4159,1997
9468,454
9468,9780
9468,15373
9468,13259
9468,13527
9468,23247
9468,17355
9468,7707
9468,5701
9468,12396
9468,10725
9468,9718
9468,2815
9468,17977
9468,1866
9468,8118
9468,13922
9468,8332
9468,16311
9468,16307
7738,5267
7738,5356
11975,16308
7534,7206
7534,9053
7534,6355
1181,2114
1181,6666
1181,17886
1181,1998
1181,21731
1181,4774
1181,1312
1181,20083
1181,2019
1181,23844
1181,2964
1181,18489
1181,17441
1181,18488
1181,17440
1181,1592
1181,6240
1181,1916
1181,8770
1181,8755
839,449
839,19
839,27015
839,773
839,2082
943,1995
943,1996
943,1474
943,867
943,805
943,888
943,1518
943,889
943,1522
943,3635
943,3637
943,1684
5878,3633
11938,15506
11938,15494
4523,3614
4523,5376
4523,886
4523,9092
4523,13721
4523,9603
4523,8328
4523,9234
4523,2262
4523,19793
4523,3643
4523,3640
4523,3637
4523,19802
4523,9680
4523,1452
4523,1583
4523,4919
4523,5395
4523,18152
12951,6256
2194,1991
2194,3102
2194,2045
2194,3716
2194,3715
2194,2271
6086,17726
6086,18254
6086,3648
13043,20614
13043,23012
13034,16583
13034,22647
13034,13604
13034,18527
9123,21098
9123,18801
9123,18369
9123,18777
9123,3176
9123,6015
9123,19572
9123,19571
9123,5364
9123,10424
9123,8860
9123,14615
9123,9950
9123,7399
9123,9818
9123,8422
9123,6407
9123,18527
9123,8457
9123,9627
8222,6792
5932,11665
5932,25554
5932,3648
5932,3637
5639,6045
5089,648
6308,24088
6308,3693
6308,1777
6308,10349
439,478
439,1484
229,3898
229,2005
229,7757
229,6043
229,2021
229,2032
229,2034
229,8028
229,8027
229,188
229,2954
229,2955
229,2247
229,6040
229,3718
229,2300
229,8854
229,23791
229,1786
229,849
198,2116
198,2984
198,19263
198,24403
198,16431
198,1991
198,1996
198,3629
198,2002
198,7665
198,3743
198,24742
198,3740
198,3741
198,1314
198,1552
198,169
198,1743
198,1922
198,1427
1423,2525
1423,7026
13605,27232
11354,20544
11354,19163
11354,15010
11354,13190
11354,13504
11354,19349
11354,17498
11354,21692
11354,21728
11354,789
11354,25987
11354,16542
11354,21942
11354,19394
11354,19384
11354,24086
11354,17361
11354,24153
11354,23633
11354,23072
13027,26331
13027,26334
13027,24393
13027,22545
13027,23262
13027,26006
13027,22386
13027,26922
13027,22560
13027,24781
13027,22413
13027,23038
13027,23040
13027,26480
13027,23268
13027,23126
13027,26032
13027,23096
13027,23044
13027,23908
12708,19501
12708,19993
12708,23264
12708,19639
8881,6990
8881,7461
8881,19679
8881,3637
3853,20105
3853,13172
3853,13792
3853,26239
3853,2572
3853,2039
3853,18070
3853,15770
3853,10384
3853,19621
3853,17515
3853,17663
3853,9546
3853,10386
3853,10387
3853,8425
3853,18610
3853,9930
3853,15721
3853,15488
12299,17662
3312,2095
1832,3620
1832,2116
1832,2984
1832,5376
1832,1991
1832,157
1832,3624
1832,3462
1832,1497
1832,1679
1832,359
1832,1493
1832,27229
1832,1996
1832,3629
1832,2000
1832,1598
1832,3751
1832,2002
1832,3102
6435,3716
8127,8852
8127,23385
2120,2115
2120,15213
2120,479
2120,116
2120,2021
2120,23843
2120,20383
2120,23796
2120,2271
2120,9286
2120,14874
2120,5850
2120,1987
2120,21468
2120,21456
2120,22981
2120,2092
2120,2265
2120,3637
2120,24145
6126,3648
2816,1996
8429,725
8429,1253
8429,459
8429,1126
8429,454
8429,2984
8429,23925
8429,5376
8429,318
8429,4876
8429,983
8429,1648
8429,6792
8429,8890
8429,9180
8429,23123
8429,1046
8429,1988
8429,2384
8429,1398
1947,2121
1947,2039
1947,2271
10592,9899
10592,9748
10592,9718
10592,9921
10592,10922
10592,12206
10592,10913
10592,12950
10592,9801
10592,9193
10592,8476
10592,9954
10592,8484
10592,9234
10592,12667
10592,14371
5829,3624
167,784
167,9718
167,1107
167,17977
167,2504
167,8166
167,5208
167,8429
167,144
167,2107
5936,21812
5936,3637
13304,725
13304,1636
13304,20848
6251,2711
6251,3673
8324,9260
8324,8098
8324,10463
8324,9943
12341,19300
12341,20792
12341,19367
12341,19371
12341,20256
12341,21285
12341,21018
12341,21395
12341,19866
12341,20933
12341,20854
12341,19657
13235,24229
13235,26259
13235,24329
13235,25307
13235,26480
13235,26685
13235,26601
13235,22653
13235,26009
13235,25951
13235,22856
13235,26835
12482,19633
3353,2095
3353,360
7235,3884
7235,9783
7235,8851
3817,2039
13228,24137
13228,20839
12742,20605
7550,9748
5407,1991
5407,1683
5407,3297
5407,299
5407,2300
5407,2988
5407,2080
5407,3662
12745,20655
12745,21695
12745,26000
13095,2116
13095,19133
3337,3751
3337,10343
3337,10344
3337,26071
3337,2288
3337,24351
3337,2258
3337,2095
3337,1777
5145,2815
5145,20252
12377,19330
12377,19084
12377,17355
12377,18102
12377,18403
1300,9994
1300,9995
1300,2116
1300,14157
1300,22392
1300,3743
1300,1722
1300,15261
1300,17377
1300,2011
1300,18292
1300,1814
1300,13577
1300,2572
1300,16363
1300,2039
1300,3719
1300,2055
1300,2053
1300,9539
946,2984
946,354
946,1991
946,1737
946,157
946,94
946,14843
946,17721
946,17321
946,19316
946,16347
946,3627
946,1700
946,1996
946,13808
946,2000
946,1598
946,1721
946,24328
946,3751
6747,3726
5315,2981
1256,6666
1256,1991
1256,16425
1256,1996
1256,1998
1256,2000
1256,2002
1256,2718
1256,9257
1256,1552
1256,1611
1256,20998
1256,2013
1256,6671
1256,3731
1256,2019
1256,2021
1256,24901
1256,22991
1256,17425
8524,20165
8524,20167
12506,20102
12506,20109
5928,23927
5928,20167
5928,3637
7934,2115
7934,7220
4104,6604
4104,354
4104,3621
4104,158
4104,6478
4104,1813
4104,1815
4104,465
4104,2537
4104,2258
433,6604
433,8809
433,465
433,2426
433,23453
433,2699
433,5267
433,721
433,1486
433,987
433,2927
433,944
433,1791
433,5850
433,631
433,474
433,2258
433,1396
433,1413
433,2262
12575,20119
788,454
788,13863
788,733
788,1240
788,1360
788,1529
788,915
12625,22354
12625,24835
12625,20148
12625,20151
10572,9863
1239,19064
1239,1701
1239,3299
1239,1509
1239,2076
1239,25657
1606,1701
1606,3299
1606,2076
26,672
26,13383
26,1988
26,1497
26,23025
26,1503
26,20912
26,3627
26,758
26,1270
26,878
26,1491
26,26394
26,22393
26,20780
26,2002
26,3102
26,23
26,13944
26,10115
8128,214
8128,1181
8128,3678
12921,16312
12921,20718
12921,26187
12921,17354
12921,24317
12921,24882
12921,20820
12921,23026
12921,13911
12921,25700
12921,24371
12921,23018
12921,23016
10097,20933
10097,7220
13052,26335
13052,24290
13052,26007
13052,23042
13052,22928
13052,23047
13052,17597
13052,22878
12489,23446
12489,21098
12489,22552
12489,27130
12489,24795
12489,23684
12489,23280
12489,24315
12489,24880
12489,26478
12489,22928
12489,20836
12489,20933
12489,23019
12489,20626
12489,20844
12489,23104
12489,20605
12489,19676
12489,19677
727,2230
727,711
5001,2440
5044,18286
5044,9414
5044,4002
5044,20741
5044,2434
5044,1867
5044,3751
5044,14157
5044,8799
5044,15366
5044,36
5044,37
5044,7759
5044,1688
5044,14376
5044,3122
5044,14387
5044,2121
5044,7797
5044,5253
6589,3719
13093,2000
13093,19133
13093,2121
13093,2012
13093,3090
13093,2435
13093,884
13093,24261
13093,23276
13093,2021
13093,2032
13093,22991
13093,22691
13093,3294
13093,207
13093,2561
13093,3716
13093,24265
13093,23791
13093,20672
1548,6666
1548,2984
1548,5376
1548,354
1548,1991
1548,1988
1548,1737
1548,2962
1548,1679
1548,1537
1548,98
1548,1493
1548,1503
1548,1207
1548,2115
1548,1996
1548,1550
1548,1766
1548,3629
1548,2000
1847,1991
1847,1996
1847,3629
1847,1598
1847,3743
1847,1553
1847,2121
1847,6671
1847,24261
1847,20999
1847,25963
1847,2021
1847,2029
1847,1508
1847,1689
1847,3717
1847,2046
1847,3716
1847,24265
1847,8854
13299,24278
13299,24891
13299,24955
13299,26173
13299,24948
13299,25328
13299,24237
3843,2039
3843,24351
11280,13919
11280,13597
620,354
620,1197
620,2011
620,25295
7330,4766
1453,2114
1453,1998
1453,4774
1453,2019
1453,1592
1453,6240
1453,3443
1453,3442
1453,1371
1453,2695
1453,2981
1453,2077
947,2114
947,1998
947,12179
947,20715
947,12848
947,4776
947,7830
947,2019
947,10259
947,19488
947,17425
947,1538
947,17441
947,17440
947,1592
947,10333
947,1373
947,14300
947,5224
947,3443
12565,20119
519,459
519,2005
519,19993
519,17971
519,20926
519,18809
519,18348
519,22505
519,24137
519,26156
519,24771
519,27130
519,26479
519,27059
519,3711
519,3712
519,3713
519,3714
519,17539
519,18384
12620,20141
517,458
517,1991
517,1679
517,1996
517,3629
517,21932
517,26093
517,15366
517,4766
517,22783
517,2045
517,19099
517,2271
517,2291
517,1987
517,2083
517,2092
517,2095
517,3648
517,3314
1942,2121
1942,1169
1942,1987
4593,725
4593,1251
4593,454
4593,1283
4593,449
4593,3905
4593,1474
4593,867
4593,4068
4593,1961
4593,8747
4593,421
4593,805
4593,1333
4593,782
4593,1140
4593,3386
4593,2570
4593,5738
4593,3851
184,9994
184,9995
184,19988
184,22375
184,2984
184,18316
184,20412
184,20655
184,15546
184,4059
184,13468
184,13588
184,3751
184,1722
184,14400
184,7759
184,18292
184,18046
184,20424
184,9311
12516,3621
12516,23804
12516,26629
12516,23595
12516,26501
12516,3723
12516,22330
12516,25069
12516,2301
12516,27072
12516,23789
12516,24265
12516,20527
12516,22813
12516,22812
12516,22802
12516,15186
12516,22964
12516,20108
12516,25447
5125,9994
5125,9995
5125,19988
5125,9085
5125,1991
5125,3621
5125,1988
5125,15028
5125,17316
5125,15025
5125,17807
5125,3625
5125,6258
5125,2002
5125,3745
5125,14701
5125,3740
5125,2714
5125,4915
5125,17376
2711,1988
3655,3741
3655,2011
3655,9204
3655,17758
13066,24393
13066,23672
13066,21421
13066,23674
13066,24302
13066,26410
12737,21114
12737,21728
12737,20465
12737,26040
12737,26411
12737,20007
12737,20906
12737,19800
12737,20017
12737,20907
12737,20908
7303,4600
4186,378
4186,1806
4186,2039
3449,2039
3449,2053
1087,926
1087,4909
1087,369
1087,1714
5173,2916
5173,5473
5173,5482
12338,18315
12338,18320
12338,18327
12338,16583
12338,18274
12338,18275
12338,20617
12338,25596
2553,1436
2553,2083
1240,2982
1240,1991
1240,1988
1240,1503
1240,3627
1240,26238
1240,1996
1240,20715
1240,3747
1240,2002
1240,2005
1240,3743
1240,9189
1240,1263
1240,2249
1240,15534
1240,1922
1240,2121
1240,2012
1240,214
7413,20606
7413,20562
7413,454
7413,9802
7413,7680
7413,23262
7413,24425
7413,24528
7413,6415
7413,7692
7413,23039
7413,24880
7413,24881
7413,24882
7413,26903
7413,987
7413,22649
7413,23101
7413,23103
7413,23693
7667,23081
7938,13911
3553,2075
2259,1991
2259,1988
2259,3624
2259,1996
2259,3741
2259,2012
2259,3723
2259,2053
2259,2075
2259,2083
2259,2978
2259,3632
2259,2100
5249,9197
5249,7231
5249,6840
5249,7604
5249,7458
5249,17421
5249,977
5249,2423
5249,7935
5249,12933
5249,7965
5249,6610
5249,8106
5249,10350
5249,9128
5249,1866
5249,987
5249,7046
5249,8134
5249,8136
5255,5376
5255,2722
13599,26433
905,4897
905,1023
905,4600
905,1147
905,9927
905,1018
905,3092
905,1019
905,787
905,8171
905,5092
905,5411
905,6047
905,6447
905,7026
905,6579
905,1872
905,5498
3227,4766
3227,22783
3227,6043
3227,23912
3227,3718
3227,26786
3227,11651
3227,2989
3227,2297
3227,3662
3227,2095
3227,3314
6076,3648
4795,17937
4795,21517
4795,2288
4795,3654
4108,3621
4108,6478
4108,1813
4108,1815
4108,3648
9587,20020
9587,20021
9587,19678
3796,20018
3796,1679
3796,3741
3796,2011
3796,2983
3796,21818
3796,3723
3796,2039
3796,16341
3796,20024
3796,8852
3796,2271
3796,18028
3796,18280
3796,13518
3796,15066
3796,22345
3796,22346
3796,22528
3796,22894
2277,1991
2277,2083
3197,19133
3197,3743
3197,2565
3197,4767
3197,3891
3197,3883
3197,3303
3197,2056
3197,1658
1249,3614
1249,1995
1249,21593
1249,16291
1249,1987
1249,2258
1249,2262
1249,24104
1249,3643
1249,15269
1249,14884
1249,19802
1249,19807
1249,21307
1249,18033
1249,9680
1249,1452
1249,1583
1249,1684
1249,1685
12569,20119
1237,1991
1237,1988
1237,94
1237,3627
1237,1700
1237,1996
1237,2000
1237,3745
1237,3743
1237,15343
1237,2565
1237,1552
1237,17374
1237,1743
1237,2443
1237,2121
1237,2013
1237,3731
1237,1505
1237,17397
12999,16450
12999,23021
12999,24211
12999,24479
12999,24478
12999,26134
12999,24770
12999,24807
12999,26368
12999,20511
12999,22125
12999,25784
11965,20613
11965,17370
11965,17367
11965,18294
11965,22645
11965,19649
11965,20325
11965,18891
11965,20511
11965,18869
11965,18870
11965,20512
11965,20513
11965,22126
11965,19733
11965,20437
12983,16450
12983,17271
12983,10235
12983,9790
12983,18729
12983,454
12983,24255
12983,20687
12983,17287
12983,17286
12983,20688
12983,18096
12983,19266
12983,14560
12983,6604
12983,14933
12983,14684
12983,25678
12983,20327
12983,19632
8947,9277
12368,16450
12368,18436
12368,23058
12368,22109
12368,26477
12368,23278
12368,26045
12368,18467
12368,20488
12368,24348
12368,20489
12368,18502
12368,20490
12368,22122
12368,19639
12368,19641
12368,27307
12368,20432
12368,25498
12368,25317
13046,26007
13046,23603
13046,22533
13046,26172
13046,24955
13046,26173
13046,24978
13046,20615
13046,24237
13046,23046
13046,23774
13046,25796
13046,22658
13046,23499
13046,20884
13046,22929
13046,25575
928,25798
928,26394
928,1995
928,23809
928,1997
928,21247
928,2005
928,20926
928,1815
928,19831
928,22426
928,25794
928,2060
928,3695
928,2288
928,2069
928,19926
928,17898
928,12850
928,2258
5126,1991
5126,11305
5126,2718
5126,14376
5126,2952
7783,6671
7783,8854
12559,24835
12559,20119
4732,672
4732,7
4732,8
4732,1997
4732,485
4732,574
4732,421
4732,2572
4732,25412
4732,25740
4732,3669
4732,3670
4732,3671
4732,469
4732,1173
4732,261
4732,2311
4732,1823
4732,466
4732,1165
12659,20214
8178,1262
8178,17473
8178,729
8178,1241
8178,1034
8178,9730
8178,9334
8178,632
8178,18064
8178,7182
8178,9741
8178,8625
8178,2439
8178,273
8178,714
480,16450
480,744
480,9086
480,1816
480,1992
480,3626
480,1995
480,693
480,1960
480,4884
480,1962
480,7707
480,23095
480,24295
480,421
480,27301
480,21726
480,9895
480,23453
480,24316
13061,24255
13061,26350
13061,26355
13061,26357
13061,25951
13061,24097
13061,23018
12777,22001
12777,24322
12777,24085
12777,21943
12777,20844
12777,20641
12777,26356
12777,23028
12777,25571
6138,3648
3595,6412
3595,3762
3595,7885
3595,7884
3595,18562
3595,2098
12411,18621
12411,18749
12411,18750
12411,20327
12411,20718
12411,26187
12411,19430
12411,20866
12411,20867
12411,20839
542,2281
542,1807
542,466
542,1220
542,1221
542,1383
542,1397
542,1425
542,1426
542,632
542,1642
6656,3720
4283,1990
4283,7
4283,8
4283,485
4283,2071
4283,2072
4283,325
4283,162
4283,3671
4283,474
4283,1168
4283,82
4283,1609
4283,632
4283,1642
4283,462
4283,153
4511,1814
4511,13577
4511,2258
4511,184
4406,19259
4831,2296
8801,2258
13487,26418
13487,440
13487,632
13487,1642
13528,26235
21,449
21,18
21,1832
21,8744
21,25735
21,25728
21,529
21,1179
21,1953
21,806
21,1354
8926,13429
8926,5081
8926,6241
8926,10332
8926,8047
8926,8051
8926,7018
9086,20033
9086,19408
4832,2296
431,9994
431,9995
431,22375
431,5055
431,1816
431,15230
431,18137
431,1992
431,1995
431,4059
431,20741
431,3751
431,3740
431,14360
431,14358
431,7759
431,17377
431,1796
431,41
431,421
4505,2258
10976,15290
10976,14911
10976,15343
10976,11309
10976,11323
10976,9442
10976,15138
10976,15066
9551,9071
9551,6664
9551,9700
9551,9299
9551,6260
9551,6259
9551,9484
9551,774
9551,1287
9551,9251
9551,5109
9551,8891
9551,2230
9551,711
9551,6479
9551,9112
9551,9774
9551,9831
9551,3637
6080,3719
6080,20403
6080,5860
6080,21689
6080,13518
6080,9816
6080,14124
6080,21468
6080,3648
4792,15424
4792,18689
4792,18690
4792,23786
4792,2288
4792,23053
4792,22345
4792,1987
4792,2092
1066,3884
1066,1147
1066,2984
1066,354
1066,23945
1066,1988
1066,1340
1066,1496
1066,1737
1066,1816
1066,2929
1066,158
1066,25955
1066,7070
1066,9811
1066,98
1066,9098
1066,1992
1066,3753
1066,2115
6102,3648
8744,9316
8744,2815
1009,26548
1009,26549
1009,1742
1009,941
1009,27204
1009,23036
12510,20105
5970,3643
4567,354
4567,3753
4567,21445
4567,2262
4567,4443
7957,7438
7957,10271
7957,9346
7957,9176
7957,9171
7957,9641
10060,8666
10060,8691
10060,8710
13103,26231
13103,23040
13103,24317
13103,22657
13103,25942
9355,9927
9355,7857
9355,9205
9355,24936
9355,6579
9355,8347
9355,6868
9355,8464
11041,15138
11947,13831
11151,9234
13223,22928
6091,3648
3714,2039
2325,3618
2325,1991
2325,2002
2325,2005
2325,3741
2325,6256
2325,2021
2325,2572
2325,21468
2325,2258
2325,3648
2325,2262
2325,2098
2325,2265
2325,3637
2325,1583
2325,1684
2325,1685
2325,4919
2325,3638
12582,20119
9999,9718
9999,8771
9999,15506
9999,9193
9999,18336
6562,4766
6562,3718
713,20718
713,1962
713,1108
713,22994
713,22644
713,23585
713,711
713,20213
713,22655
713,1824
713,1057
713,1035
713,18547
713,2551
713,15266
713,1852
713,1882
713,1818
12462,16449
12462,19237
12462,20431
12462,19260
12462,24229
12462,18455
12462,21419
12462,18864
12462,20419
12462,23039
12462,16410
12462,20465
12462,19445
12462,19446
12462,19453
12462,19044
12462,16411
12462,20617
12462,19614
12462,25355
6425,3715
240,459
240,744
240,1997
240,13440
240,2882
240,4545
240,886
240,731
240,1239
240,1336
240,1515
240,1896
12768,26590
12768,20605
12769,26590
12769,20605
5111,2409
5111,1938
5111,5356
2534,2002
5247,2722
500,725
500,10235
500,6807
500,20682
500,1126
500,454
500,5958
500,5376
500,9022
500,2974
500,1080
500,6792
500,744
500,354
500,9086
500,2384
500,1990
500,158
500,227
500,271
13449,1990
13449,13032
13449,1995
13449,102
13449,103
13449,26098
13449,1997
13449,690
13449,6258
13449,1297
13449,789
13449,7690
13449,24155
13449,421
13449,23002
13449,13858
13449,13827
13449,14065
13449,13440
13449,877
122,175
122,105
12371,20359
12371,20360
12371,20361
12371,20676
12371,20681
12371,20628
12371,20683
12371,23262
12371,24018
12371,24425
12371,19350
12371,20302
12371,20780
12371,22235
12371,21420
12371,21657
12371,21102
12371,20635
12371,20636
12371,22113
8871,6196
12811,22922
12811,21366
10132,6410
7971,563
7971,267
7971,1186
7971,2258
11904,17929
11904,14350
11904,16280
11904,16277
11904,16276
11904,21272
11904,19993
11904,16287
11904,19992
11904,18387
11904,17554
11904,17597
11904,17598
11904,17635
11904,19810
10092,12179
10092,7697
10092,3374
10092,8845
10092,8948
10092,8610
1379,1121
1379,2700
1238,1503
1238,2005
1238,11305
1238,1731
1238,7748
1238,2013
1238,2039
1238,3719
1238,14827
1238,1507
1238,3300
1238,14485
1238,14486
1238,249
1238,24351
1238,2079
1238,2258
1238,22723
9220,26418
9220,9563
9220,18302
9220,23932
9220,6376
9220,8610
9220,8950
9325,9180
9325,19085
9325,19330
9325,8881
9325,11676
9325,18293
9325,8877
9325,9279
9325,13919
9325,22365
11586,16452
11586,17230
11586,17547
11586,17959
11586,13108
11434,18729
11434,24397
11434,24398
11434,19275
11434,20441
11434,24418
11434,20442
11434,21095
11434,16452
11434,19288
11434,19289
11434,23143
11434,21064
11434,21284
11434,17301
11434,17300
11434,18398
11434,18400
11434,18902
11434,19299
13224,26334
13224,22386
13224,24242
8194,7524
8194,6079
8307,22371
13079,26164
333,1991
333,1262
333,1996
333,2000
333,2002
333,3102
333,3745
333,19133
333,17685
333,2714
333,1427
333,1828
333,2566
333,331
333,2121
333,117
333,119
333,120
333,6672
333,2021
13050,20912
13050,26007
13050,20780
13050,24339
13050,26409
13050,22928
3985,20912
3985,24485
3985,22384
3985,20922
3985,24513
3985,21417
3985,24911
3985,19639
3985,19640
3985,2070
3985,20221
3985,19765
3985,20330
3985,2258
13572,22719
13572,25453
11851,23125
11851,23103
11851,22719
11851,16791
5635,13896
5635,9414
5635,19333
5635,9318
5635,8840
5635,23688
5635,5367
5635,5974
5635,26598
5635,7818
5635,23956
5635,24041
5635,24966
5635,17423
5635,19418
5635,20318
5635,9176
5635,5375
5635,6131
5635,20605
10913,15552
13080,24807
13080,24302
13080,23012
13080,23029
12656,19698
12656,23787
12656,20204
12656,20245
12656,20248
10049,2005
10049,19387
10049,19389
10049,9045
10049,9426
10049,10144
10049,10143
1534,2982
1534,2964
1534,2076
5351,2982
914,1995
914,103
914,2983
914,3723
914,1107
914,1907
914,2039
914,1536
914,921
914,2271
914,1086
914,1756
914,946
914,1605
914,7057
914,1910
13229,20839
12774,21106
12774,20869
12774,20870
7926,18621
7926,6792
7926,18508
7926,21694
7926,6410
832,24229
832,784
832,4002
832,16907
832,9701
832,7674
832,5186
832,6767
832,9886
832,16542
832,24295
832,7380
832,960
832,6608
832,8884
832,9895
832,2493
832,6006
832,10695
832,10749
350,24227
350,672
350,13383
350,719
350,454
350,2984
350,3618
350,3619
350,3621
350,354
350,1988
350,1340
350,1496
350,1737
350,1816
350,2929
350,1795
350,344
350,7583
350,2111
11385,672
11385,13383
11372,672
11372,13383
11372,2060
11373,672
11373,13383
5992,3644
5992,1583
12246,5376
12246,20357
146,2113
146,6666
146,22376
146,16431
146,1991
146,1988
146,15230
146,24152
146,17311
146,19311
146,22468
146,1996
146,690
146,2000
146,20719
146,312
146,259
146,17346
146,9290
146,9291
4833,21740
4833,22888
4833,2296
4833,26103
8698,19280
8698,23383
8698,13392
8698,17620
8698,16776
8698,17701
8698,18263
1029,961
1029,3318
2340,1991
2340,17966
2340,2983
1217,1991
1217,157
1217,20555
1217,15187
1217,1249
1217,19133
1217,3886
1217,2444
1217,23621
1217,465
1217,6043
1217,2021
1217,2039
1217,3719
1217,1430
1217,2288
1217,19005
1217,20394
1217,2252
1217,2089
3884,2039
3884,1910
6587,3719
754,273
754,714
3815,2039
13255,9792
13255,18471
10003,9792
10003,9051
10003,8840
10003,14248
10003,18471
10003,13910
10003,9112
10003,8692
10003,13878
10003,14685
2057,1987
3402,2116
3402,1988
3402,3648
1156,20443
1156,454
1156,22545
1156,19632
1156,22733
1156,22734
1156,22735
1156,22736
1156,23769
1156,23906
1156,18904
1156,15305
1156,18398
1156,21333
1156,23601
1156,5701
1156,20457
1156,421
1156,18291
1156,15098
10612,7455
10612,9799
10612,13757
10612,3754
10612,9359
13072,26475
13072,23019
13072,17539
13072,6182
13072,23896
13072,23018
13072,23016
8061,6194
8061,3374
8061,7455
8061,8512
8061,6182
8061,9976
8061,17602
8061,2258
2071,1988
2071,3624
2071,3629
2071,3751
2071,19019
2071,19020
2071,25963
2071,2023
2071,1817
2071,26122
2071,2039
2071,1697
2071,1595
2071,2288
2071,192
2071,1987
2071,2083
2071,3451
2071,3648
2071,1460
1650,2032
1650,2076
1650,3662
12955,22552
12955,22757
1607,1701
1607,3299
1607,2076
575,459
575,20912
575,22743
575,24485
575,22384
575,20921
575,21538
575,3742
575,9204
575,27238
575,2039
575,23853
575,25999
575,25334
575,23865
575,9234
575,1910
575,3637
7440,2815
8708,20119
8708,8098
8708,9260
4333,3621
4333,19385
4333,17688
4333,26239
4333,1813
4333,23127
4333,2093
4333,2262
4333,24104
4333,22363
4333,22472
61,20912
61,1996
61,20710
61,20711
61,21098
61,21417
61,2002
61,11305
61,1731
61,1765
61,2121
61,465
61,18107
61,18106
61,1694
61,1695
61,1468
61,2955
61,2954
61,8053
958,22375
958,454
958,2984
958,5376
958,3621
958,1991
958,1988
958,1737
958,1816
958,15230
958,19291
958,19292
958,18286
958,20700
958,2111
958,26284
958,17310
958,157
958,93
958,94
10264,9782
10264,832
10264,9898
10264,10232
10264,16583
10264,17691
10264,7455
10264,9797
10264,13766
10264,9309
10264,17113
10264,13882
10264,2473
10264,18474
10264,9976
10264,18823
10264,18819
13253,26098
13253,22552
13253,26490
11962,20613
11962,20476
3222,2095
1741,1991
1741,2121
1741,5811
1741,5810
1741,3674
12475,19416
12475,20322
12475,19762
12475,19760
4986,2399
4986,4037
3185,2089
925,21853
925,21692
925,19711
925,866
925,1801
925,1107
925,2428
925,20615
925,21131
925,8564
925,8566
925,8565
925,4013
501,454
501,485
501,8213
501,5216
501,1887
501,449
501,1214
501,1395
501,1528
501,8760
501,8840
501,9069
501,3374
501,8842
501,2860
501,4913
501,20527
501,22812
501,753
501,1066
4969,474
4969,1168
4969,82
10853,8395
4063,1995
4063,421
4063,4020
4152,2111
4152,93
4152,3753
4152,2115
4152,449
4152,19
4152,2005
4152,421
4152,465
4152,2572
4152,59
4152,2060
4152,581
4152,2296
4152,2258
4152,2093
4152,6688
4152,3633
4152,2265
4152,4020
11215,9859
4070,3753
4070,1995
4070,5260
4070,581
4070,2258
4070,6688
4070,3633
4070,2265
4070,5761
6705,2572
10388,9745
13022,21608
13022,21599
3106,2301
3106,8852
3106,2288
3106,2100
13218,22653
3385,2300
12842,22545
12842,22733
12842,22735
12842,22560
12842,22709
12842,26032
12842,23250
12842,20861
12842,26981
12842,25612
12842,23018
11716,16739
11716,17579
12948,23684
12948,24795
12948,24806
12948,22976
12948,24529
12948,25494
12948,22551
12948,22752
12948,22753
12948,22754
